opdb_id_,first_five,is_machine,name,common_name,shortname,physical_machine,ipdb_id,manufacture_date,year_,type,display,player_count,features,keywords,manufacturer_name,manufacturer_full_name,title,images_type,urls_medium,urls_large,urls_small,sizes_medium_width,sizes_medium_height,sizes_large_width,sizes_large_height,sizes_small_width,sizes_small_height,opdb_id,group_name
GRp0d-MDE1v,GRp0d,True,Moon Shot,,,1,1627,1963-02-01,1963,em,reels,1,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/429b4299-75a6-491a-9203-ee19403dd49b-medium.jpg,https://img.opdb.org/429b4299-75a6-491a-9203-ee19403dd49b-large.jpg,https://img.opdb.org/429b4299-75a6-491a-9203-ee19403dd49b-small.jpg,436,439,436,439,248,250,GRp0d,Moon Shot
G4qpp-MLypr,G4qpp,True,Serenade,,,1,2098,1960-05-01,1960,em,reels,2,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/26cecb1d-bbba-4273-87c7-485de1b18886-medium.jpg,https://img.opdb.org/26cecb1d-bbba-4273-87c7-485de1b18886-large.jpg,https://img.opdb.org/26cecb1d-bbba-4273-87c7-485de1b18886-small.jpg,640,607,701,665,250,237,G4qpp,Serenade
G4do5-MDlN7,G4do5,True,Attack from Mars,,AFM,1,3781,1995-01-12,1995,ss,dmd,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/d5c33208-7023-4e83-a9b0-ef3b961fb389-medium.jpg,https://img.opdb.org/d5c33208-7023-4e83-a9b0-ef3b961fb389-large.jpg,https://img.opdb.org/d5c33208-7023-4e83-a9b0-ef3b961fb389-small.jpg,640,426,692,461,250,167,G4do5,Attack from Mars
G5Qz4-MQddv,G5Qz4,True,Rolling Stones,,RS,1,2010,1979-06-01,1979,ss,alphanumeric,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/5c7689c7-3d0c-4232-8d05-bc49f18495db-medium.jpg,https://img.opdb.org/5c7689c7-3d0c-4232-8d05-bc49f18495db-large.jpg,https://img.opdb.org/5c7689c7-3d0c-4232-8d05-bc49f18495db-small.jpg,640,407,900,572,250,159,G5Qz4,Rolling Stones
GRBE4-MQK1Z,GRBE4,True,Metallica (Pro),,MET,1,6028,2013-04-12,2013,ss,dmd,4,Pro edition ,music ,Stern,"Stern Pinball, Inc.",Backglass,backglass,https://img.opdb.org/73b05a42-9dbe-460d-a710-7a01085b4911-medium.jpg,https://img.opdb.org/73b05a42-9dbe-460d-a710-7a01085b4911-large.jpg,https://img.opdb.org/73b05a42-9dbe-460d-a710-7a01085b4911-small.jpg,640,473,812,600,250,185,GRBE4,Metallica
GRBzQ-MLO1j,GRBzQ,True,Super Mario Bros.,,SMB,1,2435,1992-04-25,1992,ss,dmd,4,,video-games ,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/6b009fab-11ea-43f8-9024-b4f4209fd5ca-medium.jpg,https://img.opdb.org/6b009fab-11ea-43f8-9024-b4f4209fd5ca-large.jpg,https://img.opdb.org/6b009fab-11ea-43f8-9024-b4f4209fd5ca-small.jpg,640,484,793,600,250,189,GRBzQ,Super Mario Bros.
GryyO-MJw7z,GryyO,True,Surfers,,,1,2466,1967-12-01,1967,em,reels,1,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/f8c878be-6ada-4ab3-92ca-b83056baf61c-medium.jpg,https://img.opdb.org/f8c878be-6ada-4ab3-92ca-b83056baf61c-large.jpg,https://img.opdb.org/f8c878be-6ada-4ab3-92ca-b83056baf61c-small.jpg,450,600,450,600,188,250,GryyO,Surfers
Gre8z-MLeK2,Gre8z,True,Slick Chick,,,1,2208,1963-04-01,1963,em,reels,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/74de6768-25dc-4487-8bf0-2c1cd5f91ccb-medium.jpg,https://img.opdb.org/74de6768-25dc-4487-8bf0-2c1cd5f91ccb-large.jpg,https://img.opdb.org/74de6768-25dc-4487-8bf0-2c1cd5f91ccb-small.jpg,640,425,900,597,250,166,Gre8z,Slick Chick
G4j2z-MDb0Z,G4j2z,True,Hoops,,,1,1235,1991-02-01,1991,ss,alphanumeric,4,,street-level ,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/462b8c8e-bcf7-43cb-a75c-601817fc5591-medium.jpg,https://img.opdb.org/462b8c8e-bcf7-43cb-a75c-601817fc5591-large.jpg,https://img.opdb.org/462b8c8e-bcf7-43cb-a75c-601817fc5591-small.jpg,640,594,647,600,250,232,G4j2z,Hoops
GrNJO-MQYd6,GrNJO,True,Liberty Bell,,,1,1436,1977-04-01,1977,em,reels,2,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/1f3660d5-eaf2-4a04-ae1f-7eee068425a4-medium.jpg,https://img.opdb.org/1f3660d5-eaf2-4a04-ae1f-7eee068425a4-large.jpg,https://img.opdb.org/1f3660d5-eaf2-4a04-ae1f-7eee068425a4-small.jpg,640,527,752,619,250,206,GrNJO,Liberty Bell
GR0Yn-MJN52,GR0Yn,True,Falstaff,,,1,816,1957-10-01,1957,em,reels,4,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/3c0b9bae-afc6-43cb-94fe-d17da3b069de-medium.jpg,https://img.opdb.org/3c0b9bae-afc6-43cb-94fe-d17da3b069de-large.jpg,https://img.opdb.org/3c0b9bae-afc6-43cb-94fe-d17da3b069de-small.jpg,640,456,725,517,250,178,GR0Yn,Falstaff
G5B0y-ML0xb,G5B0y,True,Jungle,,,1,1332,1972-09-01,1972,em,reels,4,Replay ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/f055cd0a-5140-49d1-922a-a32920a6c2a0-medium.jpg,https://img.opdb.org/f055cd0a-5140-49d1-922a-a32920a6c2a0-large.jpg,https://img.opdb.org/f055cd0a-5140-49d1-922a-a32920a6c2a0-small.jpg,640,480,640,480,250,188,G5B0y,Jungle / Wild Life / Jungle King
GRv7B-MLqPd,GRv7B,True,Cosmic Gunfight,,CG,1,571,1982-06-01,1982,ss,alphanumeric,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/78e048fd-1eba-4e00-9962-41b9eb2a5a19-medium.jpg,https://img.opdb.org/78e048fd-1eba-4e00-9962-41b9eb2a5a19-large.jpg,https://img.opdb.org/78e048fd-1eba-4e00-9962-41b9eb2a5a19-small.jpg,640,569,675,600,250,222,GRv7B,Cosmic Gunfight
GrO7w-MDR9W,GrO7w,True,Black Knight (LE),,BK,1,3799,1981-06-01,1981,ss,alphanumeric,4,Limited edition ,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/3b0d4e23-5ec6-4469-88bd-94ee68424e57-medium.jpg,https://img.opdb.org/3b0d4e23-5ec6-4469-88bd-94ee68424e57-large.jpg,https://img.opdb.org/3b0d4e23-5ec6-4469-88bd-94ee68424e57-small.jpg,640,565,655,578,250,221,GrO7w,Black Knight
G4jXr-MQ6kz,G4jXr,True,KISS,,KISS,1,1386,1979-06-01,1979,ss,alphanumeric,4,,licensed music ,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/63246976-e83d-4334-b6be-4a09a9c34fd5-medium.jpg,https://img.opdb.org/63246976-e83d-4334-b6be-4a09a9c34fd5-large.jpg,https://img.opdb.org/63246976-e83d-4334-b6be-4a09a9c34fd5-small.jpg,640,456,843,600,250,178,G4jXr,KISS
GRoqq-MJr9K,GRoqq,True,Bow and Arrow,,,1,362,1975-11-01,1975,em,reels,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/79396209-3972-449d-bf1d-59097753e371-medium.jpg,https://img.opdb.org/79396209-3972-449d-bf1d-59097753e371-large.jpg,https://img.opdb.org/79396209-3972-449d-bf1d-59097753e371-small.jpg,640,582,660,600,250,227,GRoqq,Bow and Arrow
G5oxB-MDzKN,G5oxB,True,Circus,,,1,521,1973-11-01,1973,em,reels,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/8a31b6fb-8b02-499c-ac94-8f1fa8d958f4-medium.jpg,https://img.opdb.org/8a31b6fb-8b02-499c-ac94-8f1fa8d958f4-large.jpg,https://img.opdb.org/8a31b6fb-8b02-499c-ac94-8f1fa8d958f4-small.jpg,640,566,799,707,250,221,G5oxB,Big Show
G43lX-MJ4B2,G43lX,True,Super Score,,,1,2440,1956-06-01,1956,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/f16579b1-8243-42ed-8a2d-f4df5df3c059-medium.jpg,https://img.opdb.org/f16579b1-8243-42ed-8a2d-f4df5df3c059-large.jpg,https://img.opdb.org/f16579b1-8243-42ed-8a2d-f4df5df3c059-small.jpg,286,306,286,306,234,250,G43lX,Super Score
Gr3qw-MD1PK,Gr3qw,True,King Rex,,,1,1376,1970-01-01,1970,em,reels,1,Add-a-ball ,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/c266e364-cfa5-49b0-9370-7446ea5aaea6-medium.jpg,https://img.opdb.org/c266e364-cfa5-49b0-9370-7446ea5aaea6-large.jpg,https://img.opdb.org/c266e364-cfa5-49b0-9370-7446ea5aaea6-small.jpg,390,457,390,457,213,250,Gr3qw,King Tut / King Rex
GRzB7-MD8ld,GRzB7,True,Freddy: A Nightmare On Elm Street,,FREDDY,1,948,1994-01-01,1994,ss,dmd,4,,monster movie ,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/9651fb49-51d2-4e9e-beab-85189e76566f-medium.jpg,https://img.opdb.org/9651fb49-51d2-4e9e-beab-85189e76566f-large.jpg,https://img.opdb.org/9651fb49-51d2-4e9e-beab-85189e76566f-small.jpg,640,422,900,593,250,165,GRzB7,Freddy: A Nightmare On Elm Street
G42XZ-MDvkd,G42XZ,True,Student Prince,,,1,2408,1968-06-01,1968,em,reels,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/4dacd651-8119-47ca-b394-5a275aae85f4-medium.jpg,https://img.opdb.org/4dacd651-8119-47ca-b394-5a275aae85f4-large.jpg,https://img.opdb.org/4dacd651-8119-47ca-b394-5a275aae85f4-small.jpg,240,320,240,320,188,250,G42XZ,Student Prince
G5W1w-MQVkq,G5W1w,True,Top Score,,,1,2589,1975-10-01,1975,em,reels,2,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/9722b167-5415-47d6-82ac-829d67087bfa-medium.jpg,https://img.opdb.org/9722b167-5415-47d6-82ac-829d67087bfa-large.jpg,https://img.opdb.org/9722b167-5415-47d6-82ac-829d67087bfa-small.jpg,640,480,800,600,250,188,G5W1w,"""300"" / Top Score"
G4xwQ-MQpVO,G4xwQ,True,Alien Star,,AS,1,49,1984-06-01,1984,ss,alphanumeric,4,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/01b593ae-65e0-4d1b-b995-f6b287aa56b6-medium.jpg,https://img.opdb.org/01b593ae-65e0-4d1b-b995-f6b287aa56b6-large.jpg,https://img.opdb.org/01b593ae-65e0-4d1b-b995-f6b287aa56b6-small.jpg,628,583,628,583,250,232,G4xwQ,Alien Star
G5Wxd-MLxl3,G5Wxd,True,Fish Tales,,FT,1,861,1992-01-01,1992,ss,dmd,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/a7c8a8a1-2f47-4be7-9457-08ecc1c2b734-medium.jpg,https://img.opdb.org/a7c8a8a1-2f47-4be7-9457-08ecc1c2b734-large.jpg,https://img.opdb.org/a7c8a8a1-2f47-4be7-9457-08ecc1c2b734-small.jpg,563,387,563,387,250,172,G5Wxd,Fish Tales
G59bo-MJPxj,G59bo,True,Asteroid Annie and the Aliens,,AAA,1,98,1980-01-01,1980,ss,alphanumeric,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/ad075187-e451-41ef-b772-4bddf9e03b30-medium.jpg,https://img.opdb.org/ad075187-e451-41ef-b772-4bddf9e03b30-large.jpg,https://img.opdb.org/ad075187-e451-41ef-b772-4bddf9e03b30-small.jpg,624,600,624,600,250,240,G59bo,Asteroid Annie and the Aliens
GrPkj-MLEqv,GrPkj,True,Pit Stop,,,1,1806,1968-10-01,1968,em,reels,2,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/ec621d1d-3986-4ac3-9526-45b3041dd628-medium.jpg,https://img.opdb.org/ec621d1d-3986-4ac3-9526-45b3041dd628-large.jpg,https://img.opdb.org/ec621d1d-3986-4ac3-9526-45b3041dd628-small.jpg,640,480,800,600,250,188,GrPkj,Pit Stop
Gr3J1-MDB07,Gr3J1,True,Jubilee,,,1,1321,1973-06-01,1973,em,reels,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/e190b44a-7e04-49ce-b994-386424fba2f3-medium.jpg,https://img.opdb.org/e190b44a-7e04-49ce-b994-386424fba2f3-large.jpg,https://img.opdb.org/e190b44a-7e04-49ce-b994-386424fba2f3-small.jpg,542,466,542,466,250,215,Gr3J1,Jubilee / Darling
GrNlV-MDydr,GrNlV,True,Atlantis,,,1,106,1989-01-04,1989,ss,alphanumeric,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/b49d14fb-8f45-4a99-a8e1-44e4ffe06bfb-medium.jpg,https://img.opdb.org/b49d14fb-8f45-4a99-a8e1-44e4ffe06bfb-large.jpg,https://img.opdb.org/b49d14fb-8f45-4a99-a8e1-44e4ffe06bfb-small.jpg,640,508,756,600,250,198,GrNlV,Atlantis
G4xXQ-MDWW1,G4xXQ,True,Medusa,,,1,1565,1981-02-04,1981,ss,alphanumeric,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/8bf6c6e9-30cc-49f5-b899-fed847688d3b-medium.jpg,https://img.opdb.org/8bf6c6e9-30cc-49f5-b899-fed847688d3b-large.jpg,https://img.opdb.org/8bf6c6e9-30cc-49f5-b899-fed847688d3b-small.jpg,550,414,550,414,250,188,G4xXQ,Medusa
G5L3N-MLl77,G5L3N,True,Tropic Isle,,,1,2661,1962-04-01,1962,em,reels,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/afdd4b77-4aff-4dd4-9bd8-e5519347946b-medium.jpg,https://img.opdb.org/afdd4b77-4aff-4dd4-9bd8-e5519347946b-large.jpg,https://img.opdb.org/afdd4b77-4aff-4dd4-9bd8-e5519347946b-small.jpg,521,600,521,600,217,250,G5L3N,Tropic Isle
G5BP6-MJK4Z,G5BP6,True,Haunted House,,HH,1,1133,1982-06-01,1982,ss,alphanumeric,4,Widebody ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/b51a1735-a66f-461a-8f0a-f909947dbe02-medium.jpg,https://img.opdb.org/b51a1735-a66f-461a-8f0a-f909947dbe02-large.jpg,https://img.opdb.org/b51a1735-a66f-461a-8f0a-f909947dbe02-small.jpg,640,562,865,760,250,220,G5BP6,Haunted House
G4xx7-MDOpj,G4xx7,True,Minstrel Man,,,1,1607,1951-02-01,1951,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/593e9bdf-e37e-42a6-b734-90c6706f3564-medium.jpg,https://img.opdb.org/593e9bdf-e37e-42a6-b734-90c6706f3564-large.jpg,https://img.opdb.org/593e9bdf-e37e-42a6-b734-90c6706f3564-small.jpg,559,625,559,625,223,250,G4xx7,Minstrel Man
G5B0y-MJ26Y,G5B0y,True,Wild Life,,,1,2784,1972-11-01,1972,em,reels,2,Replay ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/1c2b09fa-b35d-4deb-832c-a9780702a270-medium.jpg,https://img.opdb.org/1c2b09fa-b35d-4deb-832c-a9780702a270-large.jpg,https://img.opdb.org/1c2b09fa-b35d-4deb-832c-a9780702a270-small.jpg,400,304,400,304,250,190,G5B0y,Jungle / Wild Life / Jungle King
GryO2-MQN82,GryO2,True,Astro,,,1,99,1971-10-01,1971,em,reels,1,Add-a-ball ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/1e2bc6b0-8c1d-4a01-9b70-f7dd09a681a0-medium.jpg,https://img.opdb.org/1e2bc6b0-8c1d-4a01-9b70-f7dd09a681a0-large.jpg,https://img.opdb.org/1e2bc6b0-8c1d-4a01-9b70-f7dd09a681a0-small.jpg,275,300,275,300,229,250,GryO2,4 Square / Astro
GrPDn-MD0qb,GrPDn,True,Classy Bowler,,,1,530,1956-07-01,1956,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/3810c945-a2a4-4ccb-8f7a-3570fa3ac3f2-medium.jpg,https://img.opdb.org/3810c945-a2a4-4ccb-8f7a-3570fa3ac3f2-large.jpg,https://img.opdb.org/3810c945-a2a4-4ccb-8f7a-3570fa3ac3f2-small.jpg,572,640,621,695,223,250,GrPDn,Classy Bowler
Grd6d-MLR8W,Grd6d,True,Car Hop,,CH,1,3676,1991-01-01,1991,ss,alphanumeric,4,,street-level ,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/30a3900d-3a9a-442d-a785-5d495b76d575-medium.jpg,https://img.opdb.org/30a3900d-3a9a-442d-a785-5d495b76d575-large.jpg,https://img.opdb.org/30a3900d-3a9a-442d-a785-5d495b76d575-small.jpg,160,160,160,160,160,160,Grd6d,Car Hop
G5pqj-MQov6,G5pqj,True,Four Corners,,,1,931,1952-10-01,1952,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/4d537e16-c761-4a17-a55a-4213f93fac88-medium.jpg,https://img.opdb.org/4d537e16-c761-4a17-a55a-4213f93fac88-large.jpg,https://img.opdb.org/4d537e16-c761-4a17-a55a-4213f93fac88-small.jpg,640,591,650,600,250,231,G5pqj,Four Corners
GrPYn-MQrvK,GrPYn,True,Wagon Train,,,1,2746,1960-04-01,1960,em,reels,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/eb3d1785-8f9f-4084-bc30-42a167751ba5-medium.jpg,https://img.opdb.org/eb3d1785-8f9f-4084-bc30-42a167751ba5-large.jpg,https://img.opdb.org/eb3d1785-8f9f-4084-bc30-42a167751ba5-small.jpg,615,600,615,600,250,244,GrPYn,Wagon Train
GRYJD-MLzvN,GRYJD,True,Crossword,,,1,605,1959-04-01,1959,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/b4112643-19c0-4d70-b762-f3972ae067c0-medium.jpg,https://img.opdb.org/b4112643-19c0-4d70-b762-f3972ae067c0-large.jpg,https://img.opdb.org/b4112643-19c0-4d70-b762-f3972ae067c0-small.jpg,307,353,307,353,218,250,GRYJD,Crossword
GRV1N-MQ4r2,GRV1N,True,Nags,,,1,1654,1960-04-01,1960,em,reels,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/a998c3c2-fcab-47cc-9d47-b6909858c9f7-medium.jpg,https://img.opdb.org/a998c3c2-fcab-47cc-9d47-b6909858c9f7-large.jpg,https://img.opdb.org/a998c3c2-fcab-47cc-9d47-b6909858c9f7-small.jpg,640,559,687,600,250,218,GRV1N,Nags
G4xqN-ML3o5,G4xqN,True,Sinbad (EM),,,1,4673,1978-05-01,1978,em,reels,4,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/37cebd38-c196-40d5-8fa5-5fb49d3a1c9f-medium.jpg,https://img.opdb.org/37cebd38-c196-40d5-8fa5-5fb49d3a1c9f-large.jpg,https://img.opdb.org/37cebd38-c196-40d5-8fa5-5fb49d3a1c9f-small.jpg,370,361,370,361,250,244,G4xqN,Sinbad / Eye Of The Tiger
GrZ0J-ML1VK,GrZ0J,True,Spot-Pool,,,1,3457,1959-02-01,1959,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/c760a553-180a-4aac-8276-e0b8ac7bb7db-medium.jpg,https://img.opdb.org/c760a553-180a-4aac-8276-e0b8ac7bb7db-large.jpg,https://img.opdb.org/c760a553-180a-4aac-8276-e0b8ac7bb7db-small.jpg,503,539,503,539,233,250,GrZ0J,Spot-Pool
GR6Le-MQZ8o,GR6Le,True,Horseshoes,,,1,1239,1951-12-01,1951,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/582891cf-0a16-455f-8ffd-f3a208056ab0-medium.jpg,https://img.opdb.org/582891cf-0a16-455f-8ffd-f3a208056ab0-large.jpg,https://img.opdb.org/582891cf-0a16-455f-8ffd-f3a208056ab0-small.jpg,604,590,604,590,250,244,GR6Le,Horseshoes
G4qy6-MLvvd,G4qy6,True,Black Gold,,,1,306,1975-09-24,1975,ss,reels,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/791df497-d2fb-4388-a82d-45c033f2a3be-medium.jpg,https://img.opdb.org/791df497-d2fb-4388-a82d-45c033f2a3be-large.jpg,https://img.opdb.org/791df497-d2fb-4388-a82d-45c033f2a3be-small.jpg,391,450,391,450,217,250,G4qy6,Black Gold
GRwKx-MJV8q,GRwKx,True,4 Queens,,4Q,1,936,1970-12-01,1970,em,reels,1,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/95da21d4-d2da-4683-b578-3189799412fa-medium.jpg,https://img.opdb.org/95da21d4-d2da-4683-b578-3189799412fa-large.jpg,https://img.opdb.org/95da21d4-d2da-4683-b578-3189799412fa-small.jpg,579,640,842,931,226,250,GRwKx,4 Queens
Grx69-MJ5zd,Grx69,True,Poker Face,,,1,1836,1953-08-01,1953,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/a18b1e76-652d-41b2-8a9a-13f4622e2067-medium.jpg,https://img.opdb.org/a18b1e76-652d-41b2-8a9a-13f4622e2067-large.jpg,https://img.opdb.org/a18b1e76-652d-41b2-8a9a-13f4622e2067-small.jpg,417,440,417,440,237,250,Grx69,Poker Face
G5V92-MJ9XO,G5V92,True,The Bally Game Show,,GS,1,985,1990-01-04,1990,ss,alphanumeric,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/7c4d91b4-f849-4140-b2cf-7cd69fe03d64-medium.jpg,https://img.opdb.org/7c4d91b4-f849-4140-b2cf-7cd69fe03d64-large.jpg,https://img.opdb.org/7c4d91b4-f849-4140-b2cf-7cd69fe03d64-small.jpg,640,537,715,600,250,210,G5V92,The Bally Game Show
G59j7-MDE8v,G59j7,True,Polo,,,1,1843,1970-02-01,1970,em,reels,4,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/ac940ee9-8d65-4b71-b2ef-dfaca30cf127-medium.jpg,https://img.opdb.org/ac940ee9-8d65-4b71-b2ef-dfaca30cf127-large.jpg,https://img.opdb.org/ac940ee9-8d65-4b71-b2ef-dfaca30cf127-small.jpg,640,591,650,600,250,231,G59j7,Polo / Mini Cycle
G5Lvz-MQkvB,G5Lvz,True,Varkon,,,1,2721,1982-01-09,1982,ss,alphanumeric,2,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/45fbe5e5-b466-4eaa-bf0a-dd7b64ac867d-medium.jpg,https://img.opdb.org/45fbe5e5-b466-4eaa-bf0a-dd7b64ac867d-large.jpg,https://img.opdb.org/45fbe5e5-b466-4eaa-bf0a-dd7b64ac867d-small.jpg,640,375,900,527,250,146,G5Lvz,Varkon
GrdqX-MLW81,GrdqX,True,Gaucho,,,1,988,1963-01-01,1963,em,reels,4,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/bd0a2220-da88-43c5-9327-c6373511b215-medium.jpg,https://img.opdb.org/bd0a2220-da88-43c5-9327-c6373511b215-large.jpg,https://img.opdb.org/bd0a2220-da88-43c5-9327-c6373511b215-small.jpg,400,389,400,389,250,243,GrdqX,Gaucho
Grep0-MDlv7,Grep0,True,Hot Tip (EM),,HT,1,1251,1977-06-01,1977,em,reels,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/fd16b566-d9c5-40a9-a91c-d6c7c56f65cd-medium.jpg,https://img.opdb.org/fd16b566-d9c5-40a9-a91c-d6c7c56f65cd-large.jpg,https://img.opdb.org/fd16b566-d9c5-40a9-a91c-d6c7c56f65cd-small.jpg,483,426,483,426,250,220,Grep0,Hot Tip
G5wJo-MQdvv,G5wJo,True,Time Warp,,,1,2568,1979-09-01,1979,ss,alphanumeric,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/b5b8ad40-7ee2-41cc-84cf-c973e60dc811-medium.jpg,https://img.opdb.org/b5b8ad40-7ee2-41cc-84cf-c973e60dc811-large.jpg,https://img.opdb.org/b5b8ad40-7ee2-41cc-84cf-c973e60dc811-small.jpg,640,540,711,600,250,211,G5wJo,Time Warp
Grd2o-MQK8Z,Grd2o,True,Transformers The Pin,,,1,5861,2012-01-01,2012,ss,dmd,4,Home model ,movie ,Stern,"Stern Pinball, Inc.",Backglass,backglass,https://img.opdb.org/703efd12-5dc1-456b-80c2-cfb50e5d8403-medium.jpg,https://img.opdb.org/703efd12-5dc1-456b-80c2-cfb50e5d8403-large.jpg,https://img.opdb.org/703efd12-5dc1-456b-80c2-cfb50e5d8403-small.jpg,640,492,780,600,250,192,Grd2o,Transformers The Pin
GRny1-MDbBZ,GRny1,True,Nine Sisters,,,1,1679,1953-12-01,1953,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/cf005c6a-4b98-4d0f-a60d-2e9893601da5-medium.jpg,https://img.opdb.org/cf005c6a-4b98-4d0f-a60d-2e9893601da5-large.jpg,https://img.opdb.org/cf005c6a-4b98-4d0f-a60d-2e9893601da5-small.jpg,625,640,750,768,244,250,GRny1,Nine Sisters
GrJxV-MJNZ2,GrJxV,True,T.K.O.,,TKO,1,4599,1979-03-01,1979,em,reels,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/d176189c-8d38-4d89-afc7-19d6aebe8631-medium.jpg,https://img.opdb.org/d176189c-8d38-4d89-afc7-19d6aebe8631-large.jpg,https://img.opdb.org/d176189c-8d38-4d89-afc7-19d6aebe8631-small.jpg,512,567,512,567,226,250,GrJxV,T.K.O.
GrZY2-ML0Rb,GrZY2,True,Star Gazer,,,1,2346,1980-01-08,1980,ss,alphanumeric,4,,,Stern,"Stern Pinball, Inc.",Backglass,backglass,https://img.opdb.org/07cc21ff-1023-474c-8a68-2c160943069e-medium.jpg,https://img.opdb.org/07cc21ff-1023-474c-8a68-2c160943069e-large.jpg,https://img.opdb.org/07cc21ff-1023-474c-8a68-2c160943069e-small.jpg,320,287,320,287,250,224,GrZY2,Star Gazer
GRVdN-MLnY4,GRVdN,True,Harbor Lites,,,1,1121,1956-02-01,1956,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/cbc47948-33ef-4749-aef0-a0658837584d-medium.jpg,https://img.opdb.org/cbc47948-33ef-4749-aef0-a0658837584d-large.jpg,https://img.opdb.org/cbc47948-33ef-4749-aef0-a0658837584d-small.jpg,521,566,521,566,230,250,GRVdN,Blondie
