,opdb_id,is_machine,name,common_name,shortname,physical_machine,ipdb_id,manufacture_date,type,display,player_count,features,keywords,description,created_at,updated_at,manufacturer_id,manufacturer_name,manufacturer_full_name,manufacturer_created_at,manufacturer_updated_at,is_alias,title,primary,images_type,urls_medium,urls_large,urls_small,sizes_medium_width,sizes_medium_height,sizes_large_width,sizes_large_height,sizes_small_width,sizes_small_height
343,GreB8-MQdrd,True,Rockettes,,,1.0,1991.0,1950-08-01,em,lights,1.0,,,,2018-03-11,2018-05-15,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/22f00f30-3b32-4297-80d5-e4e2222d23d5-medium.jpg,https://img.opdb.org/22f00f30-3b32-4297-80d5-e4e2222d23d5-large.jpg,https://img.opdb.org/22f00f30-3b32-4297-80d5-e4e2222d23d5-small.jpg,485.0,527.0,485.0,527.0,230.0,250.0
344,GRwPV-MLO58,True,Surf Rider,,,1.0,2463.0,1956-05-01,em,reels,4.0,,,,2018-03-11,2018-05-13,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/9933bdcf-c4fa-4ab7-a4a7-0f3f58a0063e-medium.jpg,https://img.opdb.org/9933bdcf-c4fa-4ab7-a4a7-0f3f58a0063e-large.jpg,https://img.opdb.org/9933bdcf-c4fa-4ab7-a4a7-0f3f58a0063e-small.jpg,543.0,587.0,543.0,587.0,231.0,250.0
345,G4qbX-MJw5r,True,Elvis,,,1.0,4983.0,2004-08-01,ss,dmd,4.0,Pro edition ,music ,,2018-03-11,2018-03-18,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/97c2e199-c4b5-4ae7-9166-1a70f39e6c8b-medium.jpg,https://img.opdb.org/97c2e199-c4b5-4ae7-9166-1a70f39e6c8b-large.jpg,https://img.opdb.org/97c2e199-c4b5-4ae7-9166-1a70f39e6c8b-small.jpg,640.0,449.0,855.0,600.0,250.0,175.0
346,GRBpL-MLeYk,True,World Beauties,,,1.0,2807.0,1959-12-01,em,lights,1.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/3bd42fec-e433-4632-ba2d-f854714e7c70-medium.jpg,https://img.opdb.org/3bd42fec-e433-4632-ba2d-f854714e7c70-large.jpg,https://img.opdb.org/3bd42fec-e433-4632-ba2d-f854714e7c70-small.jpg,331.0,378.0,331.0,378.0,219.0,250.0
347,GrEZ5-MQ2jo,True,El Dorado City of Gold,,,1.0,767.0,1984-01-09,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-07,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/78f003e9-38ac-426d-9f5d-6dcadcbc0af6-medium.jpg,https://img.opdb.org/78f003e9-38ac-426d-9f5d-6dcadcbc0af6-large.jpg,https://img.opdb.org/78f003e9-38ac-426d-9f5d-6dcadcbc0af6-small.jpg,640.0,481.0,798.0,600.0,250.0,188.0
348,GRKWZ-MQYWB,True,Cherry Bell,,,1.0,3070.0,1978-02-01,em,reels,4.0,,,,2018-03-11,2018-04-22,59,Sonic,Sonic,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/eb39f55e-6db0-4ea7-b44e-7e1cb98cdbaa-medium.jpg,https://img.opdb.org/eb39f55e-6db0-4ea7-b44e-7e1cb98cdbaa-large.jpg,https://img.opdb.org/eb39f55e-6db0-4ea7-b44e-7e1cb98cdbaa-small.jpg,640.0,538.0,714.0,600.0,250.0,210.0
349,G578Y-MJNzE,True,Monte Carlo,,,1.0,1622.0,1987-02-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-02,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/aa809633-aa5b-422b-9a37-b347d70b3ef1-medium.jpg,https://img.opdb.org/aa809633-aa5b-422b-9a37-b347d70b3ef1-large.jpg,https://img.opdb.org/aa809633-aa5b-422b-9a37-b347d70b3ef1-small.jpg,640.0,423.0,900.0,595.0,250.0,165.0
350,GryDO-ML032,True,Sea Shore,,,1.0,2086.0,1964-09-01,em,reels,2.0,,,,2018-03-11,2018-05-12,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a46d5882-cabe-4202-865a-06c891474a13-medium.jpg,https://img.opdb.org/a46d5882-cabe-4202-865a-06c891474a13-large.jpg,https://img.opdb.org/a46d5882-cabe-4202-865a-06c891474a13-small.jpg,640.0,514.0,725.0,582.0,250.0,201.0
351,G5YWX-MQj9k,True,Dale Jr.,,djr,1.0,5292.0,2007-01-01,ss,dmd,4.0,Limited edition ,,,2018-03-11,2018-03-18,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/3cebf1d5-287b-4d94-ae0f-a0cd2976c7bd-medium.jpg,https://img.opdb.org/3cebf1d5-287b-4d94-ae0f-a0cd2976c7bd-large.jpg,https://img.opdb.org/3cebf1d5-287b-4d94-ae0f-a0cd2976c7bd-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
352,GrkVZ-MLnkl,True,Bushido,,,1.0,4481.0,1993-01-01,ss,dmd,4.0,,,,2018-03-11,2018-03-31,52,Inder,Inder,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/26b5f769-d87e-4d6a-832f-f1c5d6df7355-medium.jpg,https://img.opdb.org/26b5f769-d87e-4d6a-832f-f1c5d6df7355-large.jpg,https://img.opdb.org/26b5f769-d87e-4d6a-832f-f1c5d6df7355-small.jpg,539.0,600.0,539.0,600.0,225.0,250.0
353,GRVjJ-MLq7W,True,Cirqus Voltaire,,CV,1.0,4059.0,1997-01-01,ss,dmd,4.0,,,,2018-03-11,2018-03-19,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/ec4c0f35-098d-47b2-800e-61f4b43ba43f-medium.jpg,https://img.opdb.org/ec4c0f35-098d-47b2-800e-61f4b43ba43f-large.jpg,https://img.opdb.org/ec4c0f35-098d-47b2-800e-61f4b43ba43f-small.jpg,640.0,617.0,666.0,642.0,250.0,241.0
